post_index,age,stop_word_ratio,most_common_word,word_count,unique_word_ratio,tfidf_score,sentiment_score,vader_sentiment_label,flair_sentiment_score,formality_score,formality_score_gunning_fog,punctuation_ratio,punctuation_correctness_score,grammar_error_ratio,avg_word_length,question_mark_ratio,exclamation_mark_ratio,comma_ratio,period_ratio,past_ratio,present_ratio,future_ratio,past_ratio_stanza,present_ratio_stanza,future_ratio_stanza
6958,16,0.0,Smell,8,0.8333333333333334,4.0564195852696345e-05,0.0,Positive,0.9947870969772339,0.0,3.2,0.5,1.0,0.0,4.625,0.125,0.0,0.0,0.375,0.0,1.0,0.0,0.0,1.0,0.0
6959,17,0.08333333333333333,grandes,11,0.9285714285714286,5.195534591647954e-05,0.0,Neutral,0.9643577933311462,0.0,2.2,0.2727272727272727,1.0,0.8181818181818182,3.909090909090909,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,1.0,0.0,0.0,0.0,0.0
6960,15,0.4,people,84,0.6115702479338843,0.0001113701941766774,0.25331632653061226,Positive,-0.9994818568229675,0.27069999999999994,3.24,0.30952380952380953,1.0,0.11904761904761904,5.369047619047619,0.011904761904761904,0.011904761904761904,0.11904761904761904,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0
6961,15,0.4578313253012048,I'm,45,0.7719298245614035,9.126686836511307e-05,0.16666666666666666,Positive,-0.9223254323005676,0.20739999999999992,8.93,0.26666666666666666,1.0,0.08888888888888889,5.222222222222222,0.0,0.0,0.08888888888888889,0.17777777777777778,0.15384615384615385,0.8461538461538461,0.0,0.2222222222222222,0.7777777777777778,0.0
6962,26,0.5251141552511416,I'm,104,0.697841726618705,0.0001393319013122587,-0.07396331738437001,Positive,0.9650489687919617,0.38170000000000004,6.49,0.2980769230769231,1.0,0.0673076923076923,5.913461538461538,0.009615384615384616,0.0,0.18269230769230768,0.10576923076923077,0.18181818181818182,0.7727272727272727,0.045454545454545456,0.35714285714285715,0.5714285714285714,0.07142857142857142
6963,17,0.34573304157549234,...,299,0.6868686868686869,0.0002248328436155372,0.018701006201006214,Negative,-0.9993888139724731,0.5407,9.85,0.3311036789297659,1.0,0.10702341137123746,6.046822742474917,0.023411371237458192,0.030100334448160536,0.09364548494983277,0.1605351170568562,0.46511627906976744,0.5348837209302325,0.0,0.5277777777777778,0.4722222222222222,0.0
6964,27,0.28735632183908044,1,62,0.7741935483870968,0.00010418628679167051,-0.0037878787878787945,Positive,0.9994650483131409,0.16780000000000006,3.35,0.8548387096774194,0.9838709677419355,0.16129032258064516,5.016129032258065,0.0,0.06451612903225806,0.0,0.7741935483870968,0.8,0.2,0.0,0.75,0.25,0.0
6965,33,0.36936936936936937,show,210,0.7723577235772358,0.00019078839889890558,0.08023989898989899,Negative,-0.999920129776001,0.46829999999999994,9.4,0.16666666666666666,0.9809523809523809,0.11428571428571428,5.9714285714285715,0.0,0.0,0.05238095238095238,0.10952380952380952,0.25,0.75,0.0,0.3181818181818182,0.6818181818181818,0.0
6966,24,0.5634920634920635,make,55,0.6571428571428571,8.200209101111968e-05,0.0380952380952381,Positive,-0.9911598563194275,0.26260000000000006,5.35,0.23636363636363636,1.0,0.16363636363636364,5.3090909090909095,0.0,0.0,0.07272727272727272,0.16363636363636364,0.5384615384615384,0.46153846153846156,0.0,0.6363636363636364,0.36363636363636365,0.0
6967,23,0.48148148148148145,like,112,0.781021897810219,0.00014041869559179766,0.14853535353535355,Positive,-0.9174609780311584,0.3031999999999999,6.56,0.22321428571428573,0.9732142857142857,0.15178571428571427,5.258928571428571,0.0,0.0,0.03571428571428571,0.16964285714285715,0.2631578947368421,0.7368421052631579,0.0,0.3157894736842105,0.6842105263157895,0.0
6968,25,0.4883720930232558,"me,",110,0.564935064935065,0.00011570571112841418,-0.022494172494172498,Positive,-0.8922472596168518,0.09739999999999993,4.05,0.36363636363636365,1.0,0.12727272727272726,4.845454545454546,0.0,0.0,0.2,0.16363636363636364,0.125,0.875,0.0,0.1,0.9,0.0
6969,43,0.41517857142857145,art,131,0.6882352941176471,0.0001366997752266038,0.20240601503759398,Positive,-0.7202839851379395,0.3093,7.41,0.2824427480916031,0.9923664122137404,0.0916030534351145,5.076335877862595,0.0,0.0,0.1450381679389313,0.1297709923664122,0.5,0.5,0.0,0.6086956521739131,0.391304347826087,0.0
6970,23,0.44410876132930516,b/c,184,0.6626016260162602,0.00016473151826362664,0.17979497354497356,Positive,-0.996783971786499,0.27269999999999994,5.01,0.31521739130434784,0.9945652173913043,0.15217391304347827,5.467391304347826,0.010869565217391304,0.03260869565217391,0.06521739130434782,0.20652173913043478,0.3939393939393939,0.6060606060606061,0.0,0.4375,0.5625,0.0
6971,17,0.4513888888888889,30,79,0.7087378640776699,0.00010422077467186617,0.17750000000000002,Positive,-0.9996683597564697,0.4172,7.76,0.20253164556962025,1.0,0.06329113924050633,5.430379746835443,0.0,0.0,0.10126582278481013,0.0759493670886076,0.5294117647058824,0.47058823529411764,0.0,0.6428571428571429,0.35714285714285715,0.0
6972,36,0.41379310344827586,Cassie,34,0.8863636363636364,7.716977893487047e-05,0.35,Negative,-0.9848072528839111,0.5631,13.03,0.20588235294117646,0.9705882352941176,0.08823529411764706,6.0,0.0,0.0,0.08823529411764706,0.08823529411764706,0.5,0.5,0.0,0.5,0.5,0.0
6973,25,0.4642857142857143,smile,45,0.8545454545454545,9.440568502809019e-05,0.25625,Positive,0.9880481958389282,0.20739999999999992,7.16,0.13333333333333333,1.0,0.06666666666666667,5.6,0.0,0.0,0.022222222222222223,0.1111111111111111,0.16666666666666666,0.8333333333333334,0.0,0.42857142857142855,0.5714285714285714,0.0
6974,16,0.5256410256410257,know,111,0.6513157894736842,0.00012785207594169222,-0.01571969696969697,Positive,-0.9999475479125977,0.27069999999999994,7.08,0.36036036036036034,1.0,0.12612612612612611,5.441441441441442,0.04504504504504504,0.0,0.13513513513513514,0.17117117117117117,0.3181818181818182,0.6818181818181818,0.0,0.32,0.68,0.0
6975,16,0.4928909952606635,fill,107,0.7448275862068966,0.0001376535330843544,-0.10622710622710622,Negative,-0.9995656609535217,0.19319999999999993,4.54,0.27102803738317754,1.0,0.12149532710280374,5.158878504672897,0.018691588785046728,0.0,0.11214953271028037,0.12149532710280374,0.25925925925925924,0.7407407407407407,0.0,0.3333333333333333,0.6666666666666666,0.0
6976,24,0.5396825396825397,always,145,0.6857142857142857,0.0001454705539376009,0.16440972222222225,Positive,0.9085029363632202,0.4081,7.32,0.13793103448275862,1.0,0.07586206896551724,5.613793103448276,0.0,0.0,0.05517241379310345,0.08275862068965517,0.34615384615384615,0.6538461538461539,0.0,0.36,0.64,0.0
6977,25,0.4666666666666667,Karo.,16,0.9545454545454546,5.9540657195082414e-05,0.14693877551020407,Positive,0.789712131023407,0.4206,7.33,0.4375,1.0,0.0625,5.9375,0.0,0.0,0.0625,0.3125,0.0,1.0,0.0,0.5,0.5,0.0
6978,25,0.4787701317715959,:,356,0.48014440433212996,0.00020187089969547287,0.15690972222222221,Positive,-0.716939389705658,0.25749999999999995,5.0,0.45224719101123595,0.9382022471910112,0.21348314606741572,5.089887640449438,0.016853932584269662,0.011235955056179775,0.09831460674157304,0.2612359550561798,0.32941176470588235,0.6705882352941176,0.0,0.3375,0.6625,0.0
6979,16,0.4017857142857143,"Heh,",67,0.76,0.00011543591010893031,-0.012514568764568757,Negative,-0.9999618530273438,0.20030000000000003,4.53,0.5223880597014925,0.9552238805970149,0.19402985074626866,5.059701492537314,0.0,0.05970149253731343,0.11940298507462686,0.34328358208955223,0.42857142857142855,0.5714285714285714,0.0,0.3333333333333333,0.6666666666666666,0.0
6980,23,0.44052863436123346,think,127,0.6481481481481481,0.0001317878498616062,0.15805555555555553,Positive,0.9977155923843384,0.27469999999999994,5.5,0.2283464566929134,1.0,0.12598425196850394,5.094488188976378,0.007874015748031496,0.0,0.07086614173228346,0.14960629921259844,0.4444444444444444,0.5555555555555556,0.0,0.5,0.5,0.0
6981,23,0.2777777777777778,Random,39,0.696969696969697,8.059521938780267e-05,-0.19166666666666665,Positive,-0.9871290922164917,0.30010000000000003,3.92,0.41025641025641024,1.0,0.02564102564102564,5.564102564102564,0.02564102564102564,0.0,0.20512820512820512,0.07692307692307693,0.2857142857142857,0.7142857142857143,0.0,0.4,0.6,0.0
6982,17,0.4666666666666667,experiment,24,0.9285714285714286,7.107509379695103e-05,-0.0011904761904761823,Negative,-0.9992085099220276,0.5356000000000001,6.53,0.16666666666666666,1.0,0.20833333333333334,5.875,0.0,0.0,0.08333333333333333,0.08333333333333333,0.5,0.5,0.0,1.0,0.0,0.0
6983,14,0.33076923076923076,-,87,0.5401459854014599,0.0001083103156225583,-0.08781249999999999,Negative,-0.6416627764701843,0.18000000000000005,5.15,0.27586206896551724,1.0,0.06896551724137931,4.862068965517241,0.0,0.011494252873563218,0.034482758620689655,0.21839080459770116,0.375,0.625,0.0,0.38461538461538464,0.6153846153846154,0.0
6984,26,0.47701149425287354,like,182,0.6923076923076923,0.00016717385574115316,0.09380157602813854,Positive,-0.9999945163726807,0.28900000000000003,5.68,0.25274725274725274,1.0,0.12637362637362637,5.489010989010989,0.016483516483516484,0.016483516483516484,0.11538461538461539,0.1043956043956044,0.5454545454545454,0.45454545454545453,0.0,0.5862068965517241,0.41379310344827586,0.0
6985,35,0.4876847290640394,bought,208,0.6632653061224489,0.00018193248659353206,0.1344155844155844,Positive,-0.9965695142745972,0.21040000000000003,5.48,0.3076923076923077,1.0,0.11538461538461539,5.322115384615385,0.004807692307692308,0.004807692307692308,0.1201923076923077,0.15384615384615385,0.5151515151515151,0.48484848484848486,0.0,0.4838709677419355,0.5161290322580645,0.0
6986,15,0.46511627906976744,two,115,0.7682119205298014,0.00014807813322180127,-0.1130639097744361,Negative,-0.9999624490737915,0.36340000000000006,8.3,0.28695652173913044,0.9826086956521739,0.16521739130434782,5.6,0.0,0.017391304347826087,0.05217391304347826,0.2,0.3684210526315789,0.631578947368421,0.0,0.38095238095238093,0.6190476190476191,0.0
6987,26,0.45077720207253885,Brooke,106,0.816793893129771,0.00012917836069340388,-0.07647058823529414,Negative,-0.9998929500579834,0.29810000000000003,6.48,0.25471698113207547,0.9905660377358491,0.09433962264150944,5.622641509433962,0.009433962264150943,0.0,0.018867924528301886,0.22641509433962265,0.14814814814814814,0.8518518518518519,0.0,0.09090909090909091,0.9090909090909091,0.0
6988,26,0.43951612903225806,Wiretap,278,0.6402439024390244,0.00015854284902000915,-0.029634002361275082,Positive,-0.999175488948822,0.6659,10.38,0.14388489208633093,0.9928057553956835,0.11870503597122302,6.305755395683454,0.0,0.0,0.046762589928057555,0.08992805755395683,0.5806451612903226,0.41935483870967744,0.0,0.72,0.28,0.0
6989,23,0.625,bloggin,3,1.0,2.4933764159844668e-05,0.0,Neutral,0.8844878077507019,1.0,1.2,0.0,1.0,0.6666666666666666,7.666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6990,16,0.48717948717948717,Rush,20,0.75,5.742049101410172e-05,0.25625,Positive,-0.5630566477775574,0.25139999999999996,2.0,0.2,0.95,0.35,4.8,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.2,0.8,0.0
6991,24,0.4866920152091255,"Iran,",135,0.6842105263157895,0.00013567763241171795,-0.14539682539682539,Negative,-0.9996351003646851,0.28079999999999994,5.53,0.22962962962962963,1.0,0.08148148148148149,5.62962962962963,0.02962962962962963,0.0,0.1037037037037037,0.0962962962962963,0.2692307692307692,0.7307692307692307,0.0,0.28,0.72,0.0
6992,23,0.4166666666666667,Ms.,14,0.7916666666666666,5.319371030217779e-05,0.2583333333333333,Positive,0.7991092801094055,0.10250000000000004,2.8,0.2857142857142857,1.0,0.21428571428571427,5.571428571428571,0.07142857142857142,0.0,0.0,0.21428571428571427,1.0,0.0,0.0,0.5,0.5,0.0
6993,34,0.45235069885641677,community,431,0.6276978417266187,0.00021623408750041297,0.12935458480913026,Positive,-0.5967739224433899,0.825,12.7,0.16937354988399073,1.0,0.07192575406032482,6.703016241299304,0.02320185614849188,0.002320185614849188,0.027842227378190254,0.10672853828306264,0.42857142857142855,0.5714285714285714,0.0,0.49206349206349204,0.5079365079365079,0.0
6994,34,0.4225352112676056,back,41,0.8518518518518519,8.336420761933248e-05,0.1625,Negative,-0.9999451637268066,0.18510000000000004,3.7,0.36585365853658536,1.0,0.024390243902439025,5.365853658536586,0.0,0.04878048780487805,0.07317073170731707,0.17073170731707318,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0
6995,23,0.4187380497131931,mass,304,0.6624365482233503,0.0002202385280522504,-0.005785123966942138,Negative,-0.9990113973617554,0.5509000000000001,9.98,0.26973684210526316,1.0,0.08552631578947369,6.3519736842105265,0.0,0.009868421052631578,0.15789473684210525,0.10197368421052631,0.4603174603174603,0.5396825396825397,0.0,0.4915254237288136,0.5084745762711864,0.0
6996,27,0.4829059829059829,dose,121,0.7295597484276729,0.00014431451668357167,0.12073934837092729,Positive,0.7836683392524719,0.3031999999999999,7.02,0.2396694214876033,0.9917355371900827,0.10743801652892562,5.43801652892562,0.01652892561983471,0.0,0.08264462809917356,0.14049586776859505,0.375,0.625,0.0,0.35,0.65,0.0
6997,27,0.49019607843137253,urlLink,78,0.7628865979381443,0.00011463282557578216,0.1938744588744589,Positive,-0.9999401569366455,0.4172,8.79,0.20512820512820512,1.0,0.1794871794871795,5.858974358974359,0.01282051282051282,0.0,0.10256410256410256,0.08974358974358974,0.6111111111111112,0.3888888888888889,0.0,0.5789473684210527,0.42105263157894735,0.0
6998,27,0.4444444444444444,-,40,0.8913043478260869,9.645314188451185e-05,0.225,Positive,-0.8453386425971985,0.6638999999999999,9.24,0.375,1.0,0.05,7.625,0.0,0.025,0.025,0.275,0.2,0.8,0.0,0.5,0.5,0.0
6999,14,0.4421052631578947,go,53,0.7714285714285715,0.00010059562749259567,0.08333333333333331,Positive,-0.9998688697814941,0.25439999999999996,6.65,0.5660377358490566,0.7547169811320755,0.6415094339622641,5.226415094339623,0.0,0.0,0.018867924528301886,0.5471698113207547,0.625,0.375,0.0,0.7142857142857143,0.2857142857142857,0.0
7000,16,0.46551724137931033,packed,31,0.918918918918919,7.91042480134826e-05,0.17083333333333334,Positive,-0.9988262057304382,0.19220000000000004,5.67,0.16129032258064516,1.0,0.16129032258064516,5.129032258064516,0.0,0.0,0.0,0.0967741935483871,0.42857142857142855,0.5714285714285714,0.0,0.75,0.25,0.0
7001,25,0.46923076923076923,tattoo,69,0.7666666666666667,0.00010736885757078478,0.11851851851851852,Positive,-0.9924699664115906,0.36240000000000006,7.16,0.2753623188405797,0.9855072463768116,0.15942028985507245,5.536231884057971,0.028985507246376812,0.0,0.057971014492753624,0.17391304347826086,0.0625,0.9375,0.0,0.07692307692307693,0.9230769230769231,0.0
7002,17,0.4411764705882353,lives!!!!!,19,0.8214285714285714,6.241366607885182e-05,0.26666666666666666,Positive,0.5422972440719604,0.21250000000000002,5.91,0.631578947368421,1.0,0.15789473684210525,5.315789473684211,0.0,0.2631578947368421,0.0,0.3684210526315789,0.2,0.8,0.0,0.3333333333333333,0.6666666666666666,0.0
7003,26,0.4368932038834951,become,58,0.8309859154929577,9.607208718033462e-05,0.20551948051948052,Positive,0.9616733193397522,0.5265,7.75,0.1896551724137931,0.9827586206896551,0.10344827586206896,6.0344827586206895,0.0,0.0,0.034482758620689655,0.13793103448275862,0.125,0.875,0.0,0.1111111111111111,0.8888888888888888,0.0
7004,25,0.3469387755102041,really,64,0.8783783783783784,0.00010571033594944176,0.25416666666666665,Positive,-0.8923172950744629,0.363,8.9,0.203125,0.96875,0.40625,5.03125,0.0,0.015625,0.03125,0.15625,0.3333333333333333,0.6666666666666666,0.0,0.4,0.6,0.0
7005,25,0.4806201550387597,Paterno,67,0.7526881720430108,0.00010104111613937593,-0.1273809523809524,Negative,-0.9999970197677612,0.36039999999999994,7.14,0.26865671641791045,1.0,0.23880597014925373,5.91044776119403,0.05970149253731343,0.0,0.05970149253731343,0.13432835820895522,0.1875,0.8125,0.0,0.3333333333333333,0.6666666666666666,0.0
7006,15,0.3333333333333333,can't,20,0.7631578947368421,6.271004724996943e-05,-0.08333333333333334,Positive,-0.9997020363807678,0.3020999999999999,6.0,0.3,1.0,0.15,5.9,0.05,0.0,0.2,0.05,1.0,0.0,0.0,0.5,0.5,0.0
7007,27,0.39228295819935693,Rhythm,378,0.5533199195171026,0.0001402773125858286,-0.1905564263322883,Negative,-0.9986444115638733,0.39690000000000003,7.61,0.19047619047619047,1.0,0.03968253968253968,5.830687830687831,0.0026455026455026454,0.0026455026455026454,0.09788359788359788,0.0873015873015873,0.42857142857142855,0.5714285714285714,0.0,0.4594594594594595,0.5405405405405406,0.0
7008,17,0.3157894736842105,reason,13,0.9411764705882353,5.081031974092309e-05,-0.19999999999999998,Positive,-0.9000507593154907,0.15969999999999995,1.72,0.46153846153846156,1.0,0.15384615384615385,4.6923076923076925,0.0,0.0,0.0,0.46153846153846156,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0
7009,23,0.3888888888888889,WNBA,66,0.7468354430379747,8.716603000311573e-05,0.4083333333333334,Positive,-0.9613320827484131,0.43479999999999996,5.69,0.18181818181818182,0.9696969696969697,0.13636363636363635,5.712121212121212,0.0,0.0,0.030303030303030304,0.15151515151515152,0.2727272727272727,0.7272727272727273,0.0,0.2222222222222222,0.7777777777777778,0.0
7010,13,0.4411918452692107,I'm,1069,0.4543478260869565,0.0002412413113147853,0.1134189019703038,Positive,0.9882023930549622,0.2693000000000001,7.2,0.21421889616463985,0.9971936389148737,0.08044901777362021,5.402245088868101,0.002806361085126286,0.0,0.1028999064546305,0.1019644527595884,0.3380952380952381,0.6619047619047619,0.0,0.35046728971962615,0.6495327102803738,0.0
7011,17,0.36885245901639346,Cinderella:,231,0.41359773371104813,9.18331665284935e-05,0.2715136054421769,Positive,0.9958968162536621,0.29400000000000004,4.89,0.49783549783549785,0.9913419913419913,0.12121212121212122,5.380952380952381,0.012987012987012988,0.012987012987012988,0.09956709956709957,0.2077922077922078,0.2857142857142857,0.7142857142857143,0.0,0.3448275862068966,0.6551724137931034,0.0
7012,23,0.38461538461538464,said,8,0.9090909090909091,3.636367511062907e-05,0.0,Positive,-0.9996771812438965,0.10250000000000004,2.8,0.375,0.875,0.375,4.875,0.0,0.0,0.125,0.25,0.5,0.5,0.0,0.5,0.5,0.0
7013,23,0.5692307692307692,create,28,0.8529411764705882,6.827810122581729e-05,-0.09305555555555556,Positive,-0.8353998064994812,0.37659999999999993,6.56,0.21428571428571427,1.0,0.17857142857142858,5.285714285714286,0.0,0.0,0.10714285714285714,0.10714285714285714,0.25,0.75,0.0,0.4,0.6,0.0
7014,16,0.40186915887850466,-,256,0.6728624535315985,0.0001654903190251062,0.20839883800410114,Positive,-0.9999325275421143,0.3045,11.69,0.03515625,1.0,0.1953125,4.2734375,0.0078125,0.01953125,0.0,0.0078125,0.6666666666666666,0.3333333333333333,0.0,0.7837837837837838,0.21621621621621623,0.0
7015,16,0.47863247863247865,Yet,61,0.6707317073170732,9.509074483934984e-05,-0.31666666666666665,Negative,-0.8933246731758118,0.37360000000000004,7.41,0.3770491803278688,1.0,0.04918032786885246,5.852459016393443,0.0,0.0,0.21311475409836064,0.16393442622950818,0.46153846153846156,0.5384615384615384,0.0,0.46153846153846156,0.5384615384615384,0.0
7016,23,0.5285714285714286,killing,33,0.918918918918919,8.02616510772494e-05,0.3875,Neutral,0.9581203460693359,0.36950000000000005,9.38,0.12121212121212122,1.0,0.21212121212121213,6.090909090909091,0.0,0.0,0.0,0.12121212121212122,0.6,0.4,0.0,0.6,0.4,0.0
7017,23,0.42028985507246375,car,40,0.8846153846153846,8.863054474962197e-05,-0.018750000000000003,Positive,0.9964319467544556,0.36439999999999995,7.22,0.25,1.0,0.075,5.75,0.0,0.0,0.025,0.2,0.0,1.0,0.0,0.0,1.0,0.0
7018,16,0.45701357466063347,also,120,0.6918604651162791,0.0001407431333354107,0.13469387755102039,Positive,-0.9999477863311768,0.17900000000000005,4.85,0.625,0.9083333333333333,0.2916666666666667,5.008333333333334,0.008333333333333333,0.058333333333333334,0.075,0.48333333333333334,0.46153846153846156,0.5384615384615384,0.0,0.625,0.375,0.0
7019,38,0.35294117647058826,go,11,0.9285714285714286,4.882005921597783e-05,0.0,Negative,0.9879459142684937,0.39690000000000003,4.4,0.2727272727272727,1.0,0.18181818181818182,5.909090909090909,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,1.0,0.0,0.0,1.0,0.0
7020,23,0.16666666666666666,film,5,1.0,2.800471399821713e-05,0.25,Neutral,0.9990602135658264,0.0,2.0,0.0,1.0,0.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7021,26,0.44954128440366975,nice,60,0.8450704225352113,9.152152788170222e-05,0.5047619047619047,Positive,0.8118748664855957,0.20129999999999992,5.39,0.13333333333333333,1.0,0.11666666666666667,4.833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.06666666666666667,1.0,0.0,0.0,0.9,0.1,0.0
7022,15,0.65,Emily,7,1.0,3.79211594590226e-05,0.0,Neutral,-0.9993330836296082,0.35629999999999995,2.8,0.2857142857142857,1.0,0.14285714285714285,5.571428571428571,0.14285714285714285,0.0,0.0,0.14285714285714285,0.5,0.5,0.0,0.5,0.5,0.0
7023,17,0.5897435897435898,"work,",48,0.696969696969697,8.253216441824086e-05,0.13549107142857142,Negative,-0.9974518418312073,0.16480000000000006,3.59,0.3333333333333333,1.0,0.20833333333333334,5.104166666666667,0.0,0.0,0.08333333333333333,0.25,0.8,0.2,0.0,0.9166666666666666,0.08333333333333333,0.0
7024,33,0.5,Life,13,0.8235294117647058,5.0195508255984835e-05,0.2928571428571428,Positive,0.9895362854003906,0.24430000000000007,4.8,0.3076923076923077,1.0,0.0,5.076923076923077,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,1.0,0.0,0.0,1.0,0.0
7025,38,0.15384615384615385,urlLink,11,0.7272727272727273,3.903615824198233e-05,0.0,Neutral,-0.82237708568573,0.12280000000000002,8.04,0.18181818181818182,0.8181818181818181,0.6363636363636364,4.909090909090909,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,1.0,0.0,0.0
7026,25,0.46875,...,119,0.8085106382978723,0.00014343414913021117,0.1159090909090909,Positive,-0.6864489316940308,0.3897999999999999,8.37,0.29411764705882354,1.0,0.058823529411764705,5.235294117647059,0.0,0.03361344537815126,0.05042016806722689,0.20168067226890757,0.42857142857142855,0.5714285714285714,0.0,0.5555555555555556,0.4444444444444444,0.0
7027,16,0.4528301886792453,I'm,58,0.6703296703296703,0.00010354459828689779,0.26339285714285715,Positive,-0.9982380867004395,0.26560000000000006,4.63,0.5,1.0,0.22413793103448276,5.448275862068965,0.05172413793103448,0.05172413793103448,0.1206896551724138,0.27586206896551724,0.07692307692307693,0.9230769230769231,0.0,0.09090909090909091,0.9090909090909091,0.0
7028,16,0.2,"Mother,",4,0.8571428571428571,2.8181601515970937e-05,0.0,Neutral,0.8798109889030457,0.07200000000000006,1.6,0.75,1.0,0.25,5.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0
7029,33,0.4819047619047619,first,544,0.5171428571428571,0.00021311331564217336,0.15363821120400062,Positive,-0.9999547004699707,0.18510000000000004,4.19,0.28125,1.0,0.16911764705882354,5.259191176470588,0.0,0.003676470588235294,0.09558823529411764,0.1801470588235294,0.7583333333333333,0.24166666666666667,0.0,0.8660714285714286,0.13392857142857142,0.0
7030,23,0.42710997442455245,also,224,0.6472602739726028,0.0001805580743830139,-0.01194534632034632,Positive,-0.9999960660934448,0.5407,9.35,0.2544642857142857,0.9910714285714286,0.09375,6.25,0.008928571428571428,0.004464285714285714,0.11607142857142858,0.11607142857142858,0.40625,0.59375,0.0,0.4,0.6,0.0
7031,34,0.38095238095238093,leave,13,1.0,5.255582748725652e-05,0.0,Positive,-0.7367179989814758,0.3326,8.28,0.15384615384615385,1.0,0.23076923076923078,5.461538461538462,0.0,0.0,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
7032,17,0.2857142857142857,sweet,5,0.8571428571428571,3.26471723465239e-05,0.575,Positive,0.996616542339325,0.5052000000000001,18.0,0.4,0.8,0.6,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
7033,16,0.47058823529411764,"cake,",9,0.9230769230769231,4.421851254094121e-05,0.0,Positive,-0.5259039998054504,0.20739999999999992,3.6,0.4444444444444444,1.0,0.2222222222222222,5.555555555555555,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.5,0.5,0.0,1.0,0.0,0.0
7034,34,0.5,friends!,2,1.0,2.1602136960889876e-05,0.625,Positive,0.9965392351150513,0.0,0.8,0.5,1.0,0.5,5.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7035,17,0.48412698412698413,pieces,130,0.7393939393939394,0.00015076647507660649,0.16200577200577201,Positive,0.8692266941070557,0.20440000000000003,5.33,0.2692307692307692,0.9923076923076923,0.15384615384615385,5.384615384615385,0.0,0.007692307692307693,0.09230769230769231,0.16923076923076924,0.4,0.6,0.0,0.631578947368421,0.3684210526315789,0.0
7036,24,0.5714285714285714,much,3,1.0,2.5857040261502187e-05,-0.2,Negative,-0.9997729659080505,0.0,1.2,0.3333333333333333,1.0,0.3333333333333333,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7037,15,0.391304347826087,I'm,14,0.9444444444444444,4.9887370153472034e-05,-0.5,Negative,0.9839909076690674,0.248,8.28,0.14285714285714285,1.0,0.07142857142857142,4.642857142857143,0.0,0.0,0.07142857142857142,0.07142857142857142,0.25,0.75,0.0,0.25,0.75,0.0
7038,24,0.46405228758169936,-,82,0.6635514018691588,0.00010743468444655609,0.17083333333333334,Positive,0.5136237740516663,0.25849999999999995,4.98,0.4268292682926829,1.0,0.13414634146341464,5.439024390243903,0.06097560975609756,0.0,0.0975609756097561,0.25609756097560976,0.4166666666666667,0.5833333333333334,0.0,0.6,0.4,0.0
7039,16,0.572289156626506,say,71,0.6228070175438597,0.00010683268996842763,0.02592592592592592,Positive,-0.9989136457443237,0.23719999999999997,4.26,0.7605633802816901,0.9577464788732395,0.29577464788732394,6.366197183098592,0.04225352112676056,0.0,0.0,0.7183098591549296,0.25,0.75,0.0,0.2222222222222222,0.7777777777777778,0.0
7040,25,0.4697064334790756,I’m,849,0.47333880229696473,0.00030061181056081134,-0.04055186157069718,Negative,-0.9999654293060303,0.3051999999999999,7.4,0.28032979976442873,0.9893992932862191,0.11307420494699646,5.538280329799765,0.012956419316843345,0.02591283863368669,0.1425206124852768,0.08362779740871613,0.2988505747126437,0.7011494252873564,0.0,0.3202614379084967,0.6797385620915033,0.0
7041,15,0.5071428571428571,na,138,0.5974842767295597,8.876901588662659e-05,0.2583294513457557,Positive,-0.5119704008102417,0.43409999999999993,11.52,0.11594202898550725,1.0,0.07971014492753623,5.094202898550725,0.007246376811594203,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.1111111111111111,0.8888888888888888,0.0,0.15384615384615385,0.8461538461538461,0.0
7042,17,0.4606205250596659,really,226,0.5611285266457681,0.00017530249062706112,-0.09544890873015871,Positive,-0.9999316930770874,0.29610000000000003,7.12,0.6415929203539823,1.0,0.08849557522123894,5.106194690265487,0.008849557522123894,0.05309734513274336,0.1902654867256637,0.38495575221238937,0.4666666666666667,0.5333333333333333,0.0,0.6086956521739131,0.391304347826087,0.0
